External ID,No,Debit Acc,Account Internal ID,Credit Acc #,Date,Entity,Entity ID,Invoice #,Memo,Debit Amt,Credit Amt
AUGCOGS-37611/5,489.5,,953,A12001 - Inventory (New),08/30/2025,Wingate by Wyndham Pueblo CO.,2491,37611/5,Wingate by Wyndham Pueblo CO. - Aug  material cost transferred from sps,,111.39
AUGCOGS-37611/6,490,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Wingate by Wyndham Pueblo CO.,2491,37611/6,Wingate by Wyndham Pueblo CO. - Aug  material cost transferred from sps,34.56,
AUGCOGS-37611/6,490.5,,953,A12001 - Inventory (New),08/30/2025,Wingate by Wyndham Pueblo CO.,2491,37611/6,Wingate by Wyndham Pueblo CO. - Aug  material cost transferred from sps,,34.56
AUGCOGS-37746/4,504,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"Lynden Hospitality 2, LLC",3550,37746/4,"Lynden Hospitality 2, LLC - Aug  material cost transferred from sps",116.43,
AUGCOGS-37746/4,504.5,,953,A12001 - Inventory (New),08/30/2025,"Lynden Hospitality 2, LLC",3550,37746/4,"Lynden Hospitality 2, LLC - Aug  material cost transferred from sps",,116.43
AUGCOGS-37767/6,505,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"Residence Inn Indianapolis,IN",2609,37767/6,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",154.57,
AUGCOGS-37767/6,505.5,,953,A12001 - Inventory (New),08/30/2025,"Residence Inn Indianapolis,IN",2609,37767/6,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",,154.57
AUGCOGS-37769/8,506,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"Residence Inn Indianapolis,IN",2609,37769/8,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",11.90,
AUGCOGS-37769/8,506.5,,953,A12001 - Inventory (New),08/30/2025,"Residence Inn Indianapolis,IN",2609,37769/8,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",,11.90
AUGCOGS-37769/9,507,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"Residence Inn Indianapolis,IN",2609,37769/9,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",41.87,
AUGCOGS-37769/9,507.5,,953,A12001 - Inventory (New),08/30/2025,"Residence Inn Indianapolis,IN",2609,37769/9,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",,41.87
AUGCOGS-37772/6,508,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"Residence Inn Indianapolis,IN",2609,37772/6,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",12659.75,
AUGCOGS-37772/6,508.5,,953,A12001 - Inventory (New),08/30/2025,"Residence Inn Indianapolis,IN",2609,37772/6,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",,12659.75
AUGCOGS-37779/3,509,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"Residence Inn Indianapolis,IN",2609,37779/3,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",8.81,
AUGCOGS-37779/3,509.5,,953,A12001 - Inventory (New),08/30/2025,"Residence Inn Indianapolis,IN",2609,37779/3,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",,8.81
AUGCOGS-37781/11,510,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"Residence Inn Indianapolis,IN",2609,37781/11,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",6042.51,
AUGCOGS-37781/11,510.5,,953,A12001 - Inventory (New),08/30/2025,"Residence Inn Indianapolis,IN",2609,37781/11,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",,6042.51
AUGCOGS-37781/12,511,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"Residence Inn Indianapolis,IN",2609,37781/12,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",2428.55,
AUGCOGS-37781/12,511.5,,953,A12001 - Inventory (New),08/30/2025,"Residence Inn Indianapolis,IN",2609,37781/12,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",,2428.55
AUGCOGS-37783/4,512,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"Residence Inn Indianapolis,IN",2609,37783/4,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",30.22,
AUGCOGS-37783/4,512.5,,953,A12001 - Inventory (New),08/30/2025,"Residence Inn Indianapolis,IN",2609,37783/4,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",,30.22
AUGCOGS-37876/4,519,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,La Quinta Inn Richmond,3150,37876/4,La Quinta Inn Richmond - Aug  material cost transferred from sps,51.50,
AUGCOGS-37876/4,519.5,,953,A12001 - Inventory (New),08/30/2025,La Quinta Inn Richmond,3150,37876/4,La Quinta Inn Richmond - Aug  material cost transferred from sps,,51.50
AUGCOGS-37880/3,520,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,La Quinta Inn Richmond,3150,37880/3,La Quinta Inn Richmond - Aug  material cost transferred from sps,2060.11,
AUGCOGS-37880/3,520.5,,953,A12001 - Inventory (New),08/30/2025,La Quinta Inn Richmond,3150,37880/3,La Quinta Inn Richmond - Aug  material cost transferred from sps,,2060.11
AUGCOGS-37880/4,521,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,La Quinta Inn Richmond,3150,37880/4,La Quinta Inn Richmond - Aug  material cost transferred from sps,433.61,
AUGCOGS-37880/4,521.5,,953,A12001 - Inventory (New),08/30/2025,La Quinta Inn Richmond,3150,37880/4,La Quinta Inn Richmond - Aug  material cost transferred from sps,,433.61
AUGCOGS-37881/4,522,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,La Quinta Inn Richmond,3150,37881/4,La Quinta Inn Richmond - Aug  material cost transferred from sps,11.63,
AUGCOGS-37881/4,522.5,,953,A12001 - Inventory (New),08/30/2025,La Quinta Inn Richmond,3150,37881/4,La Quinta Inn Richmond - Aug  material cost transferred from sps,,11.63
AUGCOGS-37881/5,523,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,La Quinta Inn Richmond,3150,37881/5,La Quinta Inn Richmond - Aug  material cost transferred from sps,129.15,
AUGCOGS-37881/5,523.5,,953,A12001 - Inventory (New),08/30/2025,La Quinta Inn Richmond,3150,37881/5,La Quinta Inn Richmond - Aug  material cost transferred from sps,,129.15
AUGCOGS-37962/5,535,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"Ritzway Group, LLC / Sheraton Columbus",3551,37962/5,"Ritzway Group, LLC / Sheraton Columbus - Aug  material cost transferred from sps",3125.09,
AUGCOGS-37962/5,535.5,,953,A12001 - Inventory (New),08/30/2025,"Ritzway Group, LLC / Sheraton Columbus",3551,37962/5,"Ritzway Group, LLC / Sheraton Columbus - Aug  material cost transferred from sps",,3125.09
AUGCOGS-37967/8,536,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,AUTOGRAPH TRILOGY HUNTSVILLE AL,3552,37967/8,AUTOGRAPH TRILOGY HUNTSVILLE AL - Aug  material cost transferred from sps,21111.63,
AUGCOGS-37967/8,536.5,,953,A12001 - Inventory (New),08/30/2025,AUTOGRAPH TRILOGY HUNTSVILLE AL,3552,37967/8,AUTOGRAPH TRILOGY HUNTSVILLE AL - Aug  material cost transferred from sps,,21111.63
AUGCOGS-37991/6,543,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,AJA Investments LLC/ Wyndham Lake Charles,3553,37991/6,AJA Investments LLC/ Wyndham Lake Charles - Aug  material cost transferred from sps,2.18,
AUGCOGS-37991/6,543.5,,953,A12001 - Inventory (New),08/30/2025,AJA Investments LLC/ Wyndham Lake Charles,3553,37991/6,AJA Investments LLC/ Wyndham Lake Charles - Aug  material cost transferred from sps,,2.18
AUGCOGS-37994/5,544,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,AJA Investments LLC/ Wyndham Lake Charles,3553,37994/5,AJA Investments LLC/ Wyndham Lake Charles - Aug  material cost transferred from sps,5550.68,
AUGCOGS-37994/5,544.5,,953,A12001 - Inventory (New),08/30/2025,AJA Investments LLC/ Wyndham Lake Charles,3553,37994/5,AJA Investments LLC/ Wyndham Lake Charles - Aug  material cost transferred from sps,,5550.68
AUGCOGS-38002/8,545,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,AJA Investments LLC/ Wyndham Lake Charles,3553,38002/8,AJA Investments LLC/ Wyndham Lake Charles - Aug  material cost transferred from sps,6386.09,
AUGCOGS-38002/8,545.5,,953,A12001 - Inventory (New),08/30/2025,AJA Investments LLC/ Wyndham Lake Charles,3553,38002/8,AJA Investments LLC/ Wyndham Lake Charles - Aug  material cost transferred from sps,,6386.09
AUGCOGS-38024/2,546,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,UPNEXT HOSPITALITY - STAYBRIDGE,3554,38024/2,UPNEXT HOSPITALITY - STAYBRIDGE - Aug  material cost transferred from sps,200.00,
AUGCOGS-38024/2,546.5,,953,A12001 - Inventory (New),08/30/2025,UPNEXT HOSPITALITY - STAYBRIDGE,3554,38024/2,UPNEXT HOSPITALITY - STAYBRIDGE - Aug  material cost transferred from sps,,200.00
AUGCOGS-38034,547,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,SUBLIME CUSTOM STONE,3555,38034,SUBLIME CUSTOM STONE - Aug  material cost transferred from sps,2454.73,
AUGCOGS-38034,547.5,,953,A12001 - Inventory (New),08/30/2025,SUBLIME CUSTOM STONE,3555,38034,SUBLIME CUSTOM STONE - Aug  material cost transferred from sps,,2454.73
AUGCOGS-38036/13,548,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"Ritzway Group, LLC / Sheraton Columbus",3551,38036/13,"Ritzway Group, LLC / Sheraton Columbus - Aug  material cost transferred from sps",8670.87,
AUGCOGS-38036/13,548.5,,953,A12001 - Inventory (New),08/30/2025,"Ritzway Group, LLC / Sheraton Columbus",3551,38036/13,"Ritzway Group, LLC / Sheraton Columbus - Aug  material cost transferred from sps",,8670.87
AUGCOGS-38097/6,560,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Ramada Plaza Resort & Suites Orlando/ MIC Hotel Corp,3556,38097/6,Ramada Plaza Resort & Suites Orlando/ MIC Hotel Corp - Aug  material cost transferred from sps,0.00,
AUGCOGS-38097/6,560.5,,953,A12001 - Inventory (New),08/30/2025,Ramada Plaza Resort & Suites Orlando/ MIC Hotel Corp,3556,38097/6,Ramada Plaza Resort & Suites Orlando/ MIC Hotel Corp - Aug  material cost transferred from sps,,0.00
AUGCOGS-38173/5,573,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"ECHO SUITES /MCP Development, Inc",3329,38173/5,"ECHO SUITES /MCP Development, Inc - Aug  material cost transferred from sps",8973.59,
AUGCOGS-38173/5,573.5,,953,A12001 - Inventory (New),08/30/2025,"ECHO SUITES /MCP Development, Inc",3329,38173/5,"ECHO SUITES /MCP Development, Inc - Aug  material cost transferred from sps",,8973.59
AUGCOGS-24US/34 -PI,581,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Elastron,1246,24US/34 -PI,Elastron - Aug  material cost transferred from sps,283.75,
AUGCOGS-24US/34 -PI,581.5,,953,A12001 - Inventory (New),08/30/2025,Elastron,1246,24US/34 -PI,Elastron - Aug  material cost transferred from sps,,283.75
AUGCOGS-24US/35 - PI,582,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Elastron,1246,24US/35 - PI,Elastron - Aug  material cost transferred from sps,94.61,
AUGCOGS-24US/35 - PI,582.5,,953,A12001 - Inventory (New),08/30/2025,Elastron,1246,24US/35 - PI,Elastron - Aug  material cost transferred from sps,,94.61
AUGCOGS-24US/33 - PI,584,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Elastron,1246,24US/33 - PI,Elastron - Aug  material cost transferred from sps,94.61,
AUGCOGS-24US/33 - PI,584.5,,953,A12001 - Inventory (New),08/30/2025,Elastron,1246,24US/33 - PI,Elastron - Aug  material cost transferred from sps,,94.61
AUGCOGS-38230,586,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Super 8 motel - TN.,2631,38230,Super 8 motel - TN. - Aug  material cost transferred from sps,16516.95,
AUGCOGS-38230,586.5,,953,A12001 - Inventory (New),08/30/2025,Super 8 motel - TN.,2631,38230,Super 8 motel - TN. - Aug  material cost transferred from sps,,16516.95
AUGCOGS-38243/2,590,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Body Harmony (Anthony Buck),3557,38243/2,Body Harmony (Anthony Buck) - Aug  material cost transferred from sps,31.53,
AUGCOGS-38243/2,590.5,,953,A12001 - Inventory (New),08/30/2025,Body Harmony (Anthony Buck),3557,38243/2,Body Harmony (Anthony Buck) - Aug  material cost transferred from sps,,31.53
AUGCOGS-38251/6,591,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,HOME2 SOMERSET,3526,38251/6,HOME2 SOMERSET - Aug  material cost transferred from sps,17480.66,
AUGCOGS-38251/6,591.5,,953,A12001 - Inventory (New),08/30/2025,HOME2 SOMERSET,3526,38251/6,HOME2 SOMERSET - Aug  material cost transferred from sps,,17480.66
AUGCOGS-38253/3,592,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,HOME2 SOMERSET,3526,38253/3,HOME2 SOMERSET - Aug  material cost transferred from sps,4048.32,
AUGCOGS-38253/3,592.5,,953,A12001 - Inventory (New),08/30/2025,HOME2 SOMERSET,3526,38253/3,HOME2 SOMERSET - Aug  material cost transferred from sps,,4048.32
AUGCOGS-38254,593,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,HOME2 SOMERSET,3526,38254,HOME2 SOMERSET - Aug  material cost transferred from sps,27244.68,
AUGCOGS-38254,593.5,,953,A12001 - Inventory (New),08/30/2025,HOME2 SOMERSET,3526,38254,HOME2 SOMERSET - Aug  material cost transferred from sps,,27244.68
AUGCOGS-38256/2,594,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,HOME2 SOMERSET,3526,38256/2,HOME2 SOMERSET - Aug  material cost transferred from sps,13933.86,
AUGCOGS-38256/2,594.5,,953,A12001 - Inventory (New),08/30/2025,HOME2 SOMERSET,3526,38256/2,HOME2 SOMERSET - Aug  material cost transferred from sps,,13933.86
AUGCOGS-38257/2,595,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,HOME2 SOMERSET,3526,38257/2,HOME2 SOMERSET - Aug  material cost transferred from sps,6496.78,
AUGCOGS-38257/2,595.5,,953,A12001 - Inventory (New),08/30/2025,HOME2 SOMERSET,3526,38257/2,HOME2 SOMERSET - Aug  material cost transferred from sps,,6496.78
AUGCOGS-38258/3,596,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,HOME2 SOMERSET,3526,38258/3,HOME2 SOMERSET - Aug  material cost transferred from sps,63830.27,
AUGCOGS-38258/3,596.5,,953,A12001 - Inventory (New),08/30/2025,HOME2 SOMERSET,3526,38258/3,HOME2 SOMERSET - Aug  material cost transferred from sps,,63830.27
AUGCOGS-38258/4,597,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,HOME2 SOMERSET,3526,38258/4,HOME2 SOMERSET - Aug  material cost transferred from sps,242.24,
AUGCOGS-38258/4,597.5,,953,A12001 - Inventory (New),08/30/2025,HOME2 SOMERSET,3526,38258/4,HOME2 SOMERSET - Aug  material cost transferred from sps,,242.24
AUGCOGS-38259/3,598,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,HOME2 SOMERSET,3526,38259/3,HOME2 SOMERSET - Aug  material cost transferred from sps,1486.85,
AUGCOGS-38259/3,598.5,,953,A12001 - Inventory (New),08/30/2025,HOME2 SOMERSET,3526,38259/3,HOME2 SOMERSET - Aug  material cost transferred from sps,,1486.85
AUGCOGS-38259/4,599,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,HOME2 SOMERSET,3526,38259/4,HOME2 SOMERSET - Aug  material cost transferred from sps,289.32,
AUGCOGS-38259/4,599.5,,953,A12001 - Inventory (New),08/30/2025,HOME2 SOMERSET,3526,38259/4,HOME2 SOMERSET - Aug  material cost transferred from sps,,289.32
AUGCOGS-38263,600,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,HOME2 SOMERSET,3526,38263,HOME2 SOMERSET - Aug  material cost transferred from sps,937.51,
AUGCOGS-38263,600.5,,953,A12001 - Inventory (New),08/30/2025,HOME2 SOMERSET,3526,38263,HOME2 SOMERSET - Aug  material cost transferred from sps,,937.51
AUGCOGS-38263/2,601,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,HOME2 SOMERSET,3526,38263/2,HOME2 SOMERSET - Aug  material cost transferred from sps,3355.24,
AUGCOGS-38263/2,601.5,,953,A12001 - Inventory (New),08/30/2025,HOME2 SOMERSET,3526,38263/2,HOME2 SOMERSET - Aug  material cost transferred from sps,,3355.24
AUGCOGS-38264/4,602,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,HOME2 SOMERSET,3526,38264/4,HOME2 SOMERSET - Aug  material cost transferred from sps,3152.48,
AUGCOGS-38264/4,602.5,,953,A12001 - Inventory (New),08/30/2025,HOME2 SOMERSET,3526,38264/4,HOME2 SOMERSET - Aug  material cost transferred from sps,,3152.48
AUGCOGS-38265,603,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,HOME2 SOMERSET,3526,38265,HOME2 SOMERSET - Aug  material cost transferred from sps,13787.11,
AUGCOGS-38265,603.5,,953,A12001 - Inventory (New),08/30/2025,HOME2 SOMERSET,3526,38265,HOME2 SOMERSET - Aug  material cost transferred from sps,,13787.11
AUGCOGS-38266,604,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,HOME2 SOMERSET,3526,38266,HOME2 SOMERSET - Aug  material cost transferred from sps,288.97,
AUGCOGS-38266,604.5,,953,A12001 - Inventory (New),08/30/2025,HOME2 SOMERSET,3526,38266,HOME2 SOMERSET - Aug  material cost transferred from sps,,288.97
AUGCOGS-38296/5,609,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"Residence Inn Indianapolis,IN",2609,38296/5,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",14432.80,
AUGCOGS-38296/5,609.5,,953,A12001 - Inventory (New),08/30/2025,"Residence Inn Indianapolis,IN",2609,38296/5,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",,14432.80
AUGCOGS-38296/6,610,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"Residence Inn Indianapolis,IN",2609,38296/6,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",33584.74,
AUGCOGS-38296/6,610.5,,953,A12001 - Inventory (New),08/30/2025,"Residence Inn Indianapolis,IN",2609,38296/6,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",,33584.74
AUGCOGS-38297/3,611,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Chesterfield Hospitality Inc.,1558,38297/3,Chesterfield Hospitality Inc. - Aug  material cost transferred from sps,4038.05,
AUGCOGS-38297/3,611.5,,953,A12001 - Inventory (New),08/30/2025,Chesterfield Hospitality Inc.,1558,38297/3,Chesterfield Hospitality Inc. - Aug  material cost transferred from sps,,4038.05
AUGCOGS-38299/5,612,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Chesterfield Hospitality Inc.,1558,38299/5,Chesterfield Hospitality Inc. - Aug  material cost transferred from sps,100.58,
AUGCOGS-38299/5,612.5,,953,A12001 - Inventory (New),08/30/2025,Chesterfield Hospitality Inc.,1558,38299/5,Chesterfield Hospitality Inc. - Aug  material cost transferred from sps,,100.58
AUGCOGS-38305/8,613,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Chesterfield Hospitality Inc.,1558,38305/8,Chesterfield Hospitality Inc. - Aug  material cost transferred from sps,7830.77,
AUGCOGS-38305/8,613.5,,953,A12001 - Inventory (New),08/30/2025,Chesterfield Hospitality Inc.,1558,38305/8,Chesterfield Hospitality Inc. - Aug  material cost transferred from sps,,7830.77
AUGCOGS-38305/9,614,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Chesterfield Hospitality Inc.,1558,38305/9,Chesterfield Hospitality Inc. - Aug  material cost transferred from sps,1764.38,
AUGCOGS-38305/9,614.5,,953,A12001 - Inventory (New),08/30/2025,Chesterfield Hospitality Inc.,1558,38305/9,Chesterfield Hospitality Inc. - Aug  material cost transferred from sps,,1764.38
AUGCOGS-38521/5,636,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Mitch Cox Construction,2399,38521/5,Mitch Cox Construction - Aug  material cost transferred from sps,8740.55,
AUGCOGS-38521/5,636.5,,953,A12001 - Inventory (New),08/30/2025,Mitch Cox Construction,2399,38521/5,Mitch Cox Construction - Aug  material cost transferred from sps,,8740.55
AUGCOGS-38543/5,637,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Ramada Plaza Resort & Suites Orlando/ MIC Hotel Corp,3556,38543/5,Ramada Plaza Resort & Suites Orlando/ MIC Hotel Corp - Aug  material cost transferred from sps,157.93,
AUGCOGS-38543/5,637.5,,953,A12001 - Inventory (New),08/30/2025,Ramada Plaza Resort & Suites Orlando/ MIC Hotel Corp,3556,38543/5,Ramada Plaza Resort & Suites Orlando/ MIC Hotel Corp - Aug  material cost transferred from sps,,157.93
AUGCOGS-38587/4,645,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Wingate by Wyndham Pueblo CO.,2491,38587/4,Wingate by Wyndham Pueblo CO. - Aug  material cost transferred from sps,1319.76,
AUGCOGS-38587/4,645.5,,953,A12001 - Inventory (New),08/30/2025,Wingate by Wyndham Pueblo CO.,2491,38587/4,Wingate by Wyndham Pueblo CO. - Aug  material cost transferred from sps,,1319.76
AUGCOGS-38587/5,646,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Wingate by Wyndham Pueblo CO.,2491,38587/5,Wingate by Wyndham Pueblo CO. - Aug  material cost transferred from sps,87.17,
AUGCOGS-38587/5,646.5,,953,A12001 - Inventory (New),08/30/2025,Wingate by Wyndham Pueblo CO.,2491,38587/5,Wingate by Wyndham Pueblo CO. - Aug  material cost transferred from sps,,87.17
AUGCOGS-38654/2,657,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Finecraft Contractors,1711,38654/2,Finecraft Contractors - Aug  material cost transferred from sps,13.50,
AUGCOGS-38654/2,657.5,,953,A12001 - Inventory (New),08/30/2025,Finecraft Contractors,1711,38654/2,Finecraft Contractors - Aug  material cost transferred from sps,,13.50
AUGCOGS-39090,687,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,ISLAMIC EDUCATION CENTER,3559,39090,ISLAMIC EDUCATION CENTER - Aug  material cost transferred from sps,661741.42,
AUGCOGS-39090,687.5,,953,A12001 - Inventory (New),08/30/2025,ISLAMIC EDUCATION CENTER,3559,39090,ISLAMIC EDUCATION CENTER - Aug  material cost transferred from sps,,661741.42
AUGCOGS-7240,693,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Milliken,3521,7240,Milliken - Aug  material cost transferred from sps,857.08,
AUGCOGS-7240,693.5,,953,A12001 - Inventory (New),08/31/2025,Milliken,3521,7240,Milliken - Aug  material cost transferred from sps,,857.08
AUGCOGS-31759/3,694,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Fyffe Construction CO/ LaQuinta Manchester,3527,31759/3,Fyffe Construction CO/ LaQuinta Manchester - Aug  material cost transferred from sps,1261.34,
AUGCOGS-31759/3,694.5,,953,A12001 - Inventory (New),08/31/2025,Fyffe Construction CO/ LaQuinta Manchester,3527,31759/3,Fyffe Construction CO/ LaQuinta Manchester - Aug  material cost transferred from sps,,1261.34
AUGCOGS-32791/4,704,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Marriott Fairfield Harrisburg PA,3529,32791/4,Marriott Fairfield Harrisburg PA - Aug  material cost transferred from sps,243.00,
AUGCOGS-32791/4,704.5,,953,A12001 - Inventory (New),08/31/2025,Marriott Fairfield Harrisburg PA,3529,32791/4,Marriott Fairfield Harrisburg PA - Aug  material cost transferred from sps,,243.00
AUGCOGS-33553/5,706,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,La Quinta Inn & Suites- Seatac Airport- Seattle WA,2328,33553/5,La Quinta Inn & Suites- Seatac Airport- Seattle WA - Aug  material cost transferred from sps,101.95,
AUGCOGS-33553/5,706.5,,953,A12001 - Inventory (New),08/31/2025,La Quinta Inn & Suites- Seatac Airport- Seattle WA,2328,33553/5,La Quinta Inn & Suites- Seatac Airport- Seattle WA - Aug  material cost transferred from sps,,101.95
AUGCOGS-33554/4,707,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,La Quinta Inn & Suites- Seatac Airport- Seattle WA,2328,33554/4,La Quinta Inn & Suites- Seatac Airport- Seattle WA - Aug  material cost transferred from sps,1999.20,
AUGCOGS-33554/4,707.5,,953,A12001 - Inventory (New),08/31/2025,La Quinta Inn & Suites- Seatac Airport- Seattle WA,2328,33554/4,La Quinta Inn & Suites- Seatac Airport- Seattle WA - Aug  material cost transferred from sps,,1999.20
AUGCOGS-33555/2,708,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,La Quinta Inn & Suites- Seatac Airport- Seattle WA,2328,33555/2,La Quinta Inn & Suites- Seatac Airport- Seattle WA - Aug  material cost transferred from sps,4311.77,
AUGCOGS-33555/2,708.5,,953,A12001 - Inventory (New),08/31/2025,La Quinta Inn & Suites- Seatac Airport- Seattle WA,2328,33555/2,La Quinta Inn & Suites- Seatac Airport- Seattle WA - Aug  material cost transferred from sps,,4311.77
AUGCOGS-33556/8,709,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,La Quinta Inn & Suites- Seatac Airport- Seattle WA,2328,33556/8,La Quinta Inn & Suites- Seatac Airport- Seattle WA - Aug  material cost transferred from sps,12154.71,
AUGCOGS-33556/8,709.5,,953,A12001 - Inventory (New),08/31/2025,La Quinta Inn & Suites- Seatac Airport- Seattle WA,2328,33556/8,La Quinta Inn & Suites- Seatac Airport- Seattle WA - Aug  material cost transferred from sps,,12154.71
AUGCOGS-33557/2,710,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,La Quinta Inn & Suites- Seatac Airport- Seattle WA,2328,33557/2,La Quinta Inn & Suites- Seatac Airport- Seattle WA - Aug  material cost transferred from sps,5039.17,
AUGCOGS-33557/2,710.5,,953,A12001 - Inventory (New),08/31/2025,La Quinta Inn & Suites- Seatac Airport- Seattle WA,2328,33557/2,La Quinta Inn & Suites- Seatac Airport- Seattle WA - Aug  material cost transferred from sps,,5039.17
AUGCOGS-33559/5,711,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,La Quinta Inn & Suites- Seatac Airport- Seattle WA,2328,33559/5,La Quinta Inn & Suites- Seatac Airport- Seattle WA - Aug  material cost transferred from sps,2848.18,
AUGCOGS-33559/5,711.5,,953,A12001 - Inventory (New),08/31/2025,La Quinta Inn & Suites- Seatac Airport- Seattle WA,2328,33559/5,La Quinta Inn & Suites- Seatac Airport- Seattle WA - Aug  material cost transferred from sps,,2848.18
AUGCOGS-33560/3,712,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,La Quinta Inn & Suites- Seatac Airport- Seattle WA,2328,33560/3,La Quinta Inn & Suites- Seatac Airport- Seattle WA - Aug  material cost transferred from sps,2583.50,
AUGCOGS-33560/3,712.5,,953,A12001 - Inventory (New),08/31/2025,La Quinta Inn & Suites- Seatac Airport- Seattle WA,2328,33560/3,La Quinta Inn & Suites- Seatac Airport- Seattle WA - Aug  material cost transferred from sps,,2583.50
AUGCOGS-33561/3,713,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,La Quinta Inn & Suites- Seatac Airport- Seattle WA,2328,33561/3,La Quinta Inn & Suites- Seatac Airport- Seattle WA - Aug  material cost transferred from sps,978.93,
